dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,atemp_bin,hum_bin,windspeed_bin
2011-02-28,Springer,2011,February,10AM,No,Monday,Weekday,Mist,21.32,25.0,72.0,32.9975,13,79,92,Normal,Normal,High,Normal
2011-02-28,Springer,2011,February,11AM,No,Monday,Weekday,Mist,22.96,26.515,64.0,19.999499999999998,13,74,87,Normal,Normal,High,Low
2011-02-28,Springer,2011,February,12PM,No,Monday,Weekday,Mist,22.96,26.515,64.0,19.999499999999998,0,36,36,Normal,Normal,High,Low
2011-02-28,Springer,2011,February,1PM,No,Monday,Weekday,Light Snow,18.86,22.725,94.0,15.001299999999999,1,31,32,Normal,Normal,Very High,Low
2011-02-28,Springer,2011,February,2PM,No,Monday,Weekday,Light Snow,17.22,21.21,100.0,19.999499999999998,1,24,25,Normal,Normal,Very High,Low
2011-02-28,Springer,2011,February,3PM,No,Monday,Weekday,Light Snow,17.22,21.21,100.0,19.999499999999998,0,35,35,Normal,Normal,Very High,Low
2011-02-28,Springer,2011,February,4PM,No,Monday,Weekday,Light Snow,17.22,21.21,100.0,8.9981,2,40,42,Normal,Normal,Very High,Very Low
2011-02-28,Springer,2011,February,5PM,No,Monday,Weekday,Light Snow,16.400000000000002,20.455000000000002,100.0,19.999499999999998,2,77,79,Cold,Normal,Very High,Low
2011-02-28,Springer,2011,February,6PM,No,Monday,Weekday,Light Snow,18.86,22.725,94.0,12.998000000000001,4,127,131,Normal,Normal,Very High,Low
2011-02-28,Springer,2011,February,7PM,No,Monday,Weekday,Light Snow,18.04,21.97,88.0,40.9973,1,79,80,Normal,Normal,Very High,High
2011-02-28,Springer,2011,February,8PM,No,Monday,Weekday,Light Snow,18.04,21.97,88.0,40.9973,0,45,45,Normal,Normal,Very High,High
2011-02-28,Springer,2011,February,9PM,No,Monday,Weekday,Mist,15.58,19.695,87.0,26.0027,2,78,80,Cold,Cold,Very High,Normal
2011-02-28,Springer,2011,February,10PM,No,Monday,Weekday,Light Snow,13.940000000000001,15.15,93.0,27.999299999999998,4,72,76,Cold,Cold,Very High,Normal
2011-02-28,Springer,2011,February,11PM,No,Monday,Weekday,Mist,13.120000000000001,14.395,81.0,26.0027,0,45,45,Cold,Cold,Very High,Normal
2011-03-01,Springer,2011,March,12AM,No,Tuesday,Weekday,Clear,12.299999999999999,13.635,70.0,31.0009,0,7,7,Cold,Cold,High,Normal
2011-03-01,Springer,2011,March,1AM,No,Tuesday,Weekday,Clear,10.66,11.365,70.0,23.9994,0,3,3,Cold,Cold,High,Normal
2011-03-01,Springer,2011,March,2AM,No,Tuesday,Weekday,Clear,9.84,10.605,65.0,26.0027,0,4,4,Cold,Cold,High,Normal
2011-03-01,Springer,2011,March,3AM,No,Tuesday,Weekday,Clear,9.02,10.605,69.0,19.0012,0,2,2,Cold,Cold,High,Low
2011-03-01,Springer,2011,March,4AM,No,Tuesday,Weekday,Clear,9.02,10.605,69.0,16.997899999999998,0,1,1,Cold,Cold,High,Low
2011-03-01,Springer,2011,March,5AM,No,Tuesday,Weekday,Clear,8.200000000000001,9.09,64.0,19.0012,1,1,2,Very Cold,Very Cold,High,Low
2011-03-01,Springer,2011,March,6AM,No,Tuesday,Weekday,Clear,8.200000000000001,9.09,59.0,19.999499999999998,0,46,46,Very Cold,Very Cold,Normal,Low
2011-03-01,Springer,2011,March,7AM,No,Tuesday,Weekday,Clear,8.200000000000001,9.09,59.0,22.0028,2,105,107,Very Cold,Very Cold,Normal,Low
2011-03-01,Springer,2011,March,8AM,No,Tuesday,Weekday,Clear,8.200000000000001,9.09,59.0,26.0027,10,204,214,Very Cold,Very Cold,Normal,Normal
2011-03-01,Springer,2011,March,9AM,No,Tuesday,Weekday,Clear,9.02,9.85,55.00000000000001,27.999299999999998,8,116,124,Cold,Very Cold,Normal,Normal
2011-03-01,Springer,2011,March,10AM,No,Tuesday,Weekday,Clear,9.84,10.605,52.0,19.0012,13,55,68,Cold,Cold,Normal,Low
2011-03-01,Springer,2011,March,11AM,No,Tuesday,Weekday,Clear,11.48,13.635,45.0,16.997899999999998,8,48,56,Cold,Cold,Normal,Low
2011-03-01,Springer,2011,March,12PM,No,Tuesday,Weekday,Clear,12.299999999999999,15.15,39.0,8.9981,6,80,86,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,1PM,No,Tuesday,Weekday,Clear,13.120000000000001,17.424999999999997,39.0,0.0,13,65,78,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,2PM,No,Tuesday,Weekday,Clear,13.120000000000001,16.665,36.0,8.9981,18,61,79,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,3PM,No,Tuesday,Weekday,Clear,13.940000000000001,18.18,34.0,0.0,7,57,64,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,4PM,No,Tuesday,Weekday,Clear,13.940000000000001,17.424999999999997,34.0,6.0032,10,92,102,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,5PM,No,Tuesday,Weekday,Clear,13.940000000000001,17.424999999999997,34.0,6.0032,12,230,242,Cold,Cold,Low,Very Low
2011-03-01,Springer,2011,March,6PM,No,Tuesday,Weekday,Clear,13.120000000000001,15.909999999999998,39.0,12.998000000000001,10,214,224,Cold,Cold,Low,Low
2011-03-01,Springer,2011,March,7PM,No,Tuesday,Weekday,Clear,12.299999999999999,15.15,49.0,8.9981,4,115,119,Cold,Cold,Normal,Very Low
2011-03-01,Springer,2011,March,8PM,No,Tuesday,Weekday,Clear,12.299999999999999,15.909999999999998,61.0,6.0032,2,86,88,Cold,Cold,High,Very Low
2011-03-01,Springer,2011,March,9PM,No,Tuesday,Weekday,Clear,10.66,15.15,56.00000000000001,0.0,8,55,63,Cold,Cold,Normal,Very Low
2011-03-01,Springer,2011,March,10PM,No,Tuesday,Weekday,Clear,9.84,13.635,62.0,7.0015,3,44,47,Cold,Cold,High,Very Low
2011-03-01,Springer,2011,March,11PM,No,Tuesday,Weekday,Clear,9.84,11.365,65.0,15.001299999999999,2,23,25,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,12AM,No,Wednesday,Weekday,Clear,9.02,11.365,69.0,11.0014,3,5,8,Cold,Cold,High,Very Low
2011-03-02,Springer,2011,March,1AM,No,Wednesday,Weekday,Clear,9.02,11.365,69.0,12.998000000000001,0,4,4,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,2AM,No,Wednesday,Weekday,Clear,9.02,11.365,69.0,12.998000000000001,0,2,2,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,3AM,No,Wednesday,Weekday,Clear,9.02,10.605,69.0,19.0012,3,1,4,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,4AM,No,Wednesday,Weekday,Clear,8.200000000000001,10.605,75.0,8.9981,1,0,1,Very Cold,Cold,High,Very Low
2011-03-02,Springer,2011,March,5AM,No,Wednesday,Weekday,Clear,9.02,10.605,69.0,15.001299999999999,0,5,5,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,6AM,No,Wednesday,Weekday,Clear,9.02,10.605,55.00000000000001,16.997899999999998,1,39,40,Cold,Cold,Normal,Low
2011-03-02,Springer,2011,March,7AM,No,Wednesday,Weekday,Clear,9.02,10.605,64.0,16.997899999999998,2,108,110,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,8AM,No,Wednesday,Weekday,Clear,9.84,10.605,65.0,19.0012,13,243,256,Cold,Cold,High,Low
2011-03-02,Springer,2011,March,9AM,No,Wednesday,Weekday,Clear,11.48,12.879999999999999,56.00000000000001,19.999499999999998,7,141,148,Cold,Cold,Normal,Low
2011-03-02,Springer,2011,March,10AM,No,Wednesday,Weekday,Clear,13.120000000000001,15.15,49.0,19.0012,11,65,76,Cold,Cold,Normal,Low
2011-03-02,Springer,2011,March,11AM,No,Wednesday,Weekday,Clear,13.940000000000001,15.15,53.0,22.0028,8,65,73,Cold,Cold,Normal,Low
2011-03-02,Springer,2011,March,12PM,No,Wednesday,Weekday,Clear,16.400000000000002,20.455000000000002,43.0,12.998000000000001,20,62,82,Cold,Normal,Normal,Low
2011-03-02,Springer,2011,March,1PM,No,Wednesday,Weekday,Clear,20.5,24.240000000000002,25.0,0.0,35,90,125,Normal,Normal,Low,Very Low
2011-03-02,Springer,2011,March,2PM,No,Wednesday,Weekday,Clear,21.32,25.0,23.0,19.999499999999998,21,75,96,Normal,Normal,Low,Low
2011-03-02,Springer,2011,March,3PM,No,Wednesday,Weekday,Clear,22.14,25.759999999999998,19.0,27.999299999999998,19,91,110,Normal,Normal,Very Low,Normal
2011-03-02,Springer,2011,March,4PM,No,Wednesday,Weekday,Clear,22.14,25.759999999999998,19.0,22.0028,27,112,139,Normal,Normal,Very Low,Low
2011-03-02,Springer,2011,March,5PM,No,Wednesday,Weekday,Clear,20.5,24.240000000000002,23.0,19.0012,30,238,268,Normal,Normal,Low,Low
2011-03-02,Springer,2011,March,6PM,No,Wednesday,Weekday,Clear,18.86,22.725,23.0,32.9975,8,193,201,Normal,Normal,Low,Normal
2011-03-02,Springer,2011,March,7PM,No,Wednesday,Weekday,Clear,16.400000000000002,20.455000000000002,28.000000000000004,35.0008,6,144,150,Cold,Normal,Low,High
2011-03-02,Springer,2011,March,8PM,No,Wednesday,Weekday,Clear,14.76,16.665,28.999999999999996,27.999299999999998,9,86,95,Cold,Cold,Low,Normal
2011-03-02,Springer,2011,March,9PM,No,Wednesday,Weekday,Clear,13.940000000000001,14.395,28.999999999999996,31.0009,3,68,71,Cold,Cold,Low,Normal
2011-03-02,Springer,2011,March,10PM,No,Wednesday,Weekday,Clear,12.299999999999999,12.879999999999999,26.0,36.9974,4,44,48,Cold,Cold,Low,High
2011-03-02,Springer,2011,March,11PM,No,Wednesday,Weekday,Clear,10.66,10.605,30.0,35.0008,0,22,22,Cold,Cold,Low,High
2011-03-03,Springer,2011,March,12AM,No,Thursday,Weekday,Clear,9.84,9.85,30.0,31.0009,3,10,13,Cold,Very Cold,Low,Normal
2011-03-03,Springer,2011,March,1AM,No,Thursday,Weekday,Clear,9.84,9.85,30.0,31.0009,0,1,1,Cold,Very Cold,Low,Normal
2011-03-03,Springer,2011,March,2AM,No,Thursday,Weekday,Clear,8.200000000000001,8.334999999999999,27.0,31.0009,1,2,3,Very Cold,Very Cold,Low,Normal
2011-03-03,Springer,2011,March,3AM,No,Thursday,Weekday,Clear,8.200000000000001,8.334999999999999,27.0,31.0009,0,1,1,Very Cold,Very Cold,Low,Normal
2011-03-03,Springer,2011,March,4AM,No,Thursday,Weekday,Clear,6.5600000000000005,6.0600000000000005,31.0,32.9975,0,1,1,Very Cold,Very Cold,Low,Normal
2011-03-03,Springer,2011,March,5AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,33.0,19.999499999999998,1,7,8,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,6AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,33.0,19.999499999999998,1,34,35,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,7AM,No,Thursday,Weekday,Clear,4.92,4.545,42.0,27.999299999999998,1,110,111,Very Cold,Very Cold,Normal,Normal
2011-03-03,Springer,2011,March,8AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,39.0,19.999499999999998,4,216,220,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,9AM,No,Thursday,Weekday,Clear,6.5600000000000005,6.819999999999999,37.0,19.0012,10,135,145,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,10AM,No,Thursday,Weekday,Clear,7.38,9.09,28.999999999999996,12.998000000000001,7,49,56,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,11AM,No,Thursday,Weekday,Clear,8.200000000000001,11.365,28.999999999999996,6.0032,10,40,50,Very Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,12PM,No,Thursday,Weekday,Clear,9.02,11.365,25.0,8.9981,7,65,72,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,1PM,No,Thursday,Weekday,Clear,9.02,12.879999999999999,25.0,6.0032,13,67,80,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,2PM,No,Thursday,Weekday,Clear,9.84,12.879999999999999,21.0,7.0015,18,60,78,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,3PM,No,Thursday,Weekday,Clear,9.84,14.395,23.0,0.0,6,62,68,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,4PM,No,Thursday,Weekday,Clear,10.66,15.15,23.0,0.0,6,65,71,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,5PM,No,Thursday,Weekday,Clear,10.66,15.15,22.0,0.0,17,185,202,Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,6PM,No,Thursday,Weekday,Clear,9.84,10.605,35.0,22.0028,6,161,167,Cold,Cold,Low,Low
2011-03-03,Springer,2011,March,7PM,No,Thursday,Weekday,Clear,8.200000000000001,9.85,40.0,16.997899999999998,5,101,106,Very Cold,Very Cold,Low,Low
2011-03-03,Springer,2011,March,8PM,No,Thursday,Weekday,Clear,8.200000000000001,11.365,40.0,6.0032,1,69,70,Very Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,9PM,No,Thursday,Weekday,Clear,7.38,10.605,40.0,7.0015,3,48,51,Very Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,10PM,No,Thursday,Weekday,Clear,8.200000000000001,12.879999999999999,40.0,0.0,3,50,53,Very Cold,Cold,Low,Very Low
2011-03-03,Springer,2011,March,11PM,No,Thursday,Weekday,Mist,7.38,10.605,43.0,6.0032,0,23,23,Very Cold,Cold,Normal,Very Low
2011-03-04,Springer,2011,March,12AM,No,Friday,Weekday,Mist,8.200000000000001,9.85,55.00000000000001,12.998000000000001,0,12,12,Very Cold,Very Cold,Normal,Low
2011-03-04,Springer,2011,March,1AM,No,Friday,Weekday,Mist,7.38,9.09,64.0,12.998000000000001,0,4,4,Very Cold,Very Cold,High,Low
2011-03-04,Springer,2011,March,2AM,No,Friday,Weekday,Mist,7.38,9.09,64.0,12.998000000000001,0,2,2,Very Cold,Very Cold,High,Low
2011-03-04,Springer,2011,March,3AM,No,Friday,Weekday,Mist,7.38,8.334999999999999,74.0,16.997899999999998,0,1,1,Very Cold,Very Cold,High,Low
2011-03-04,Springer,2011,March,4AM,No,Friday,Weekday,Mist,7.38,9.09,74.0,12.998000000000001,1,0,1,Very Cold,Very Cold,High,Low
2011-03-04,Springer,2011,March,5AM,No,Friday,Weekday,Mist,6.5600000000000005,9.09,74.0,8.9981,0,7,7,Very Cold,Very Cold,High,Very Low
2011-03-04,Springer,2011,March,6AM,No,Friday,Weekday,Mist,6.5600000000000005,9.85,74.0,6.0032,1,28,29,Very Cold,Very Cold,High,Very Low
2011-03-04,Springer,2011,March,7AM,No,Friday,Weekday,Clear,6.5600000000000005,9.09,80.0,8.9981,0,83,83,Very Cold,Very Cold,High,Very Low
2011-03-04,Springer,2011,March,8AM,No,Friday,Weekday,Clear,7.38,9.85,74.0,8.9981,6,222,228,Very Cold,Very Cold,High,Very Low
2011-03-04,Springer,2011,March,9AM,No,Friday,Weekday,Clear,9.02,11.365,60.0,8.9981,12,138,150,Cold,Cold,Normal,Very Low
2011-03-04,Springer,2011,March,10AM,No,Friday,Weekday,Clear,9.84,11.365,60.0,16.997899999999998,10,56,66,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,11AM,No,Friday,Weekday,Clear,11.48,13.635,52.0,15.001299999999999,16,73,89,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,12PM,No,Friday,Weekday,Clear,13.120000000000001,15.15,43.0,11.0014,10,87,97,Cold,Cold,Normal,Very Low
2011-03-04,Springer,2011,March,1PM,No,Friday,Weekday,Clear,13.940000000000001,15.909999999999998,42.0,15.001299999999999,13,74,87,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,2PM,No,Friday,Weekday,Clear,14.76,16.665,40.0,19.0012,30,65,95,Cold,Cold,Low,Low
2011-03-04,Springer,2011,March,3PM,No,Friday,Weekday,Clear,14.76,16.665,40.0,19.999499999999998,31,75,106,Cold,Cold,Low,Low
2011-03-04,Springer,2011,March,4PM,No,Friday,Weekday,Clear,14.76,17.424999999999997,46.0,12.998000000000001,17,101,118,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,5PM,No,Friday,Weekday,Mist,14.76,16.665,50.0,16.997899999999998,22,206,228,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,6PM,No,Friday,Weekday,Mist,13.940000000000001,15.15,53.0,19.999499999999998,15,172,187,Cold,Cold,Normal,Low
2011-03-04,Springer,2011,March,7PM,No,Friday,Weekday,Clear,13.120000000000001,15.15,61.0,16.997899999999998,5,102,107,Cold,Cold,High,Low
2011-03-04,Springer,2011,March,8PM,No,Friday,Weekday,Mist,12.299999999999999,14.395,70.0,12.998000000000001,9,78,87,Cold,Cold,High,Low
2011-03-04,Springer,2011,March,9PM,No,Friday,Weekday,Mist,12.299999999999999,14.395,70.0,15.001299999999999,6,64,70,Cold,Cold,High,Low
2011-03-04,Springer,2011,March,10PM,No,Friday,Weekday,Clear,12.299999999999999,14.395,70.0,12.998000000000001,4,40,44,Cold,Cold,High,Low
2011-03-04,Springer,2011,March,11PM,No,Friday,Weekday,Mist,12.299999999999999,15.15,75.0,11.0014,6,40,46,Cold,Cold,High,Very Low
2011-03-05,Springer,2011,March,12AM,No,Saturday,Weekend,Mist,11.48,14.395,81.0,7.0015,4,15,19,Cold,Cold,Very High,Very Low
2011-03-05,Springer,2011,March,1AM,No,Saturday,Weekend,Mist,12.299999999999999,15.909999999999998,81.0,7.0015,5,20,25,Cold,Cold,Very High,Very Low
2011-03-05,Springer,2011,March,2AM,No,Saturday,Weekend,Mist,12.299999999999999,14.395,87.0,12.998000000000001,5,15,20,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,3AM,No,Saturday,Weekend,Mist,12.299999999999999,14.395,87.0,12.998000000000001,0,2,2,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,4AM,No,Saturday,Weekend,Mist,12.299999999999999,15.15,93.0,11.0014,0,1,1,Cold,Cold,Very High,Very Low
2011-03-05,Springer,2011,March,5AM,No,Saturday,Weekend,Mist,12.299999999999999,15.15,100.0,8.9981,0,3,3,Cold,Cold,Very High,Very Low
2011-03-05,Springer,2011,March,6AM,No,Saturday,Weekend,Mist,12.299999999999999,14.395,100.0,15.001299999999999,1,3,4,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,7AM,No,Saturday,Weekend,Mist,12.299999999999999,13.635,100.0,19.999499999999998,5,10,15,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,8AM,No,Saturday,Weekend,Mist,12.299999999999999,13.635,100.0,19.999499999999998,11,34,45,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,9AM,No,Saturday,Weekend,Mist,13.120000000000001,15.15,93.0,15.001299999999999,15,48,63,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,10AM,No,Saturday,Weekend,Mist,13.940000000000001,16.665,93.0,12.998000000000001,34,69,103,Cold,Cold,Very High,Low
2011-03-05,Springer,2011,March,11AM,No,Saturday,Weekend,Mist,16.400000000000002,20.455000000000002,76.0,15.001299999999999,43,116,159,Cold,Normal,High,Low
2011-03-05,Springer,2011,March,12PM,No,Saturday,Weekend,Mist,18.04,21.97,67.0,16.997899999999998,46,121,167,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,1PM,No,Saturday,Weekend,Mist,18.86,22.725,67.0,19.0012,60,130,190,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,2PM,No,Saturday,Weekend,Mist,19.68,23.485,59.0,19.0012,80,118,198,Normal,Normal,Normal,Low
2011-03-05,Springer,2011,March,3PM,No,Saturday,Weekend,Mist,18.86,22.725,63.0,19.999499999999998,83,122,205,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,4PM,No,Saturday,Weekend,Mist,19.68,23.485,59.0,19.999499999999998,74,130,204,Normal,Normal,Normal,Low
2011-03-05,Springer,2011,March,5PM,No,Saturday,Weekend,Mist,19.68,23.485,59.0,23.9994,60,104,164,Normal,Normal,Normal,Normal
2011-03-05,Springer,2011,March,6PM,No,Saturday,Weekend,Mist,19.68,23.485,59.0,22.0028,37,115,152,Normal,Normal,Normal,Low
2011-03-05,Springer,2011,March,7PM,No,Saturday,Weekend,Mist,18.86,22.725,67.0,22.0028,27,62,89,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,8PM,No,Saturday,Weekend,Mist,18.04,21.97,77.0,22.0028,12,58,70,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,9PM,No,Saturday,Weekend,Mist,18.04,21.97,72.0,22.0028,12,60,72,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,10PM,No,Saturday,Weekend,Mist,17.22,21.21,77.0,19.999499999999998,16,47,63,Normal,Normal,High,Low
2011-03-05,Springer,2011,March,11PM,No,Saturday,Weekend,Mist,18.04,21.97,77.0,19.999499999999998,10,34,44,Normal,Normal,High,Low
2011-03-06,Springer,2011,March,12AM,No,Sunday,Weekend,Mist,17.22,21.21,77.0,23.9994,11,41,52,Normal,Normal,High,Normal
2011-03-06,Springer,2011,March,1AM,No,Sunday,Weekend,Mist,17.22,21.21,77.0,19.0012,12,27,39,Normal,Normal,High,Low
2011-03-06,Springer,2011,March,2AM,No,Sunday,Weekend,Mist,16.400000000000002,20.455000000000002,82.0,19.0012,5,27,32,Cold,Normal,Very High,Low
2011-03-06,Springer,2011,March,3AM,No,Sunday,Weekend,Mist,17.22,21.21,82.0,19.999499999999998,2,9,11,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,4AM,No,Sunday,Weekend,Mist,17.22,21.21,88.0,23.9994,0,3,3,Normal,Normal,Very High,Normal
2011-03-06,Springer,2011,March,6AM,No,Sunday,Weekend,Mist,17.22,21.21,94.0,23.9994,1,1,2,Normal,Normal,Very High,Normal
2011-03-06,Springer,2011,March,7AM,No,Sunday,Weekend,Light Snow,17.22,21.21,100.0,30.002599999999997,0,5,5,Normal,Normal,Very High,Normal
2011-03-06,Springer,2011,March,8AM,No,Sunday,Weekend,Mist,16.400000000000002,20.455000000000002,100.0,19.999499999999998,1,8,9,Cold,Normal,Very High,Low
2011-03-06,Springer,2011,March,9AM,No,Sunday,Weekend,Mist,17.22,21.21,100.0,19.0012,4,18,22,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,10AM,No,Sunday,Weekend,Mist,17.22,21.21,100.0,19.999499999999998,4,27,31,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,11AM,No,Sunday,Weekend,Mist,17.22,21.21,100.0,15.001299999999999,18,44,62,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,12PM,No,Sunday,Weekend,Mist,18.86,22.725,94.0,22.0028,10,69,79,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,1PM,No,Sunday,Weekend,Mist,18.86,22.725,94.0,23.9994,22,83,105,Normal,Normal,Very High,Normal
2011-03-06,Springer,2011,March,2PM,No,Sunday,Weekend,Light Snow,18.04,21.97,100.0,15.001299999999999,12,27,39,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,3PM,No,Sunday,Weekend,Light Snow,18.04,21.97,100.0,15.001299999999999,3,4,7,Normal,Normal,Very High,Low
2011-03-06,Springer,2011,March,4PM,No,Sunday,Weekend,Light Snow,14.76,16.665,100.0,19.0012,3,8,11,Cold,Cold,Very High,Low
2011-03-06,Springer,2011,March,5PM,No,Sunday,Weekend,Light Snow,13.940000000000001,15.15,100.0,19.999499999999998,2,23,25,Cold,Cold,Very High,Low
2011-03-06,Springer,2011,March,6PM,No,Sunday,Weekend,Light Snow,13.120000000000001,14.395,100.0,23.9994,0,23,23,Cold,Cold,Very High,Normal
2011-03-06,Springer,2011,March,7PM,No,Sunday,Weekend,Light Snow,12.299999999999999,12.879999999999999,100.0,32.9975,0,11,11,Cold,Cold,Very High,Normal
2011-03-06,Springer,2011,March,8PM,No,Sunday,Weekend,Light Snow,11.48,12.120000000000001,100.0,27.999299999999998,3,8,11,Cold,Cold,Very High,Normal
2011-03-06,Springer,2011,March,9PM,No,Sunday,Weekend,Light Snow,9.84,9.09,93.0,40.9973,1,6,7,Cold,Very Cold,Very High,High
2011-03-06,Springer,2011,March,10PM,No,Sunday,Weekend,Mist,9.02,9.85,100.0,26.0027,0,10,10,Cold,Very Cold,Very High,Normal
2011-03-06,Springer,2011,March,11PM,No,Sunday,Weekend,Mist,9.02,9.85,100.0,27.999299999999998,0,9,9,Cold,Very Cold,Very High,Normal
2011-03-07,Springer,2011,March,12AM,No,Monday,Weekday,Light Snow,8.200000000000001,9.09,100.0,22.0028,0,4,4,Very Cold,Very Cold,Very High,Low
2011-03-07,Springer,2011,March,1AM,No,Monday,Weekday,Light Snow,8.200000000000001,9.09,100.0,22.0028,0,2,2,Very Cold,Very Cold,Very High,Low
2011-03-07,Springer,2011,March,3AM,No,Monday,Weekday,Clear,8.200000000000001,7.575,80.0,39.000699999999995,0,1,1,Very Cold,Very Cold,High,High
2011-03-07,Springer,2011,March,4AM,No,Monday,Weekday,Clear,8.200000000000001,7.575,80.0,35.0008,1,0,1,Very Cold,Very Cold,High,High
